asin,sku,date,sales_quantity,sale_price,original_price,discount_rate,ad_spend,ad_impressions,ad_clicks,fba_inventory,is_lightning_deal,is_coupon_active,category,launch_date
B00000064,SKU-TOY-0064,2025-07-01,446,38.82,38.82,0.0,91.72,10995,428,1362,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-02,0,33.66,38.82,0.13,87.24,9164,361,0,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-03,457,38.82,38.82,0.0,0.0,0,0,616,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-04,368,38.82,38.82,0.0,108.28,15081,341,465,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-05,506,38.82,38.82,0.0,28.41,2535,122,1546,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-06,428,38.82,38.82,0.0,128.25,13505,460,1823,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-07,412,38.82,38.82,0.0,112.66,13763,315,722,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-08,636,38.82,38.82,0.0,0.0,0,0,1397,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-09,598,31.34,38.82,0.19,181.84,20819,487,1074,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-10,493,38.82,38.82,0.0,0.0,0,0,1765,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-11,536,38.82,38.82,0.0,0.0,0,0,1287,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-12,462,38.82,38.82,0.0,149.49,21124,337,1464,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-13,535,38.82,38.82,0.0,0.0,0,0,742,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-14,481,38.82,38.82,0.0,189.02,16366,247,1334,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-15,1605,28.43,38.82,0.27,673.28,72711,3585,1092,1,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-16,2341,26.54,38.82,0.32,451.58,50288,2184,1569,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-17,444,38.82,38.82,0.0,0.0,0,0,1774,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-18,283,34.23,38.82,0.12,51.92,5175,244,14,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-19,473,38.82,38.82,0.0,89.63,11259,291,268,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-20,429,38.82,38.82,0.0,62.84,8193,240,628,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-21,303,38.82,38.82,0.0,46.73,6328,289,86,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-22,297,38.82,38.82,0.0,0.0,0,0,1033,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-23,340,38.82,38.82,0.0,0.0,0,0,35,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-24,493,38.82,38.82,0.0,0.0,0,0,659,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-25,417,38.82,38.82,0.0,44.32,6430,279,815,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-26,566,38.82,38.82,0.0,0.0,0,0,921,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-27,501,38.82,38.82,0.0,44.65,5238,204,695,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-28,410,36.09,38.82,0.07,57.21,7580,130,1089,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-29,291,38.82,38.82,0.0,101.78,13722,431,1190,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-30,442,32.8,38.82,0.16,72.43,6210,202,752,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-07-31,401,38.82,38.82,0.0,0.0,0,0,612,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-01,319,38.82,38.82,0.0,120.35,14849,250,598,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-02,355,38.82,38.82,0.0,0.0,0,0,1402,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-03,462,38.82,38.82,0.0,0.0,0,0,1570,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-04,447,36.87,38.82,0.05,0.0,0,0,443,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-05,421,38.82,38.82,0.0,118.75,15880,168,650,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-06,325,34.2,38.82,0.12,87.78,8279,91,1857,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-07,451,38.82,38.82,0.0,38.87,4629,164,498,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-08,361,38.82,38.82,0.0,0.0,0,0,1790,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-09,377,38.82,38.82,0.0,83.25,9595,278,1148,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-10,535,38.82,38.82,0.0,0.0,0,0,1117,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-11,429,38.82,38.82,0.0,77.49,9782,465,639,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-12,316,36.4,38.82,0.06,0.0,0,0,492,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-13,372,38.82,38.82,0.0,0.0,0,0,1634,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-14,408,38.82,38.82,0.0,66.3,5947,117,862,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-15,276,38.82,38.82,0.0,0.0,0,0,1317,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-16,384,38.82,38.82,0.0,110.41,10192,115,633,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-17,522,38.82,38.82,0.0,0.0,0,0,1139,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-18,490,38.82,38.82,0.0,0.0,0,0,727,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-19,0,38.82,38.82,0.0,116.84,12531,590,0,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-20,511,34.28,38.82,0.12,0.0,0,0,1902,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-21,292,38.82,38.82,0.0,71.86,8227,293,27,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-22,391,38.82,38.82,0.0,114.05,12927,493,763,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-23,498,38.82,38.82,0.0,43.26,5372,260,1702,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-24,406,38.82,38.82,0.0,102.68,8397,186,286,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-25,437,38.82,38.82,0.0,0.0,0,0,508,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-26,318,35.96,38.82,0.07,0.0,0,0,1109,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-27,326,38.82,38.82,0.0,0.0,0,0,446,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-28,314,38.82,38.82,0.0,0.0,0,0,1332,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-29,291,38.82,38.82,0.0,0.0,0,0,333,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-30,353,38.82,38.82,0.0,45.26,6528,325,1459,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-08-31,530,38.82,38.82,0.0,0.0,0,0,1199,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-01,430,38.82,38.82,0.0,0.0,0,0,1394,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-02,486,38.82,38.82,0.0,31.97,3958,131,1535,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-03,464,38.82,38.82,0.0,58.59,7291,79,365,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-04,412,38.82,38.82,0.0,39.36,3250,122,799,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-05,347,38.82,38.82,0.0,38.18,5634,234,579,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-06,598,38.82,38.82,0.0,104.14,14864,158,1095,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-07,402,38.82,38.82,0.0,0.0,0,0,1999,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-08,489,38.82,38.82,0.0,0.0,0,0,506,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-09,406,38.82,38.82,0.0,27.69,2428,63,743,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-10,429,38.82,38.82,0.0,0.0,0,0,251,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-11,304,35.61,38.82,0.08,0.0,0,0,571,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-12,315,38.82,38.82,0.0,100.25,10366,316,1642,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-13,445,38.82,38.82,0.0,28.38,2317,74,670,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-14,553,38.82,38.82,0.0,0.0,0,0,960,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-15,304,38.82,38.82,0.0,87.34,12082,311,693,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-16,447,38.82,38.82,0.0,113.46,10547,443,82,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-17,291,38.82,38.82,0.0,0.0,0,0,463,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-18,294,38.82,38.82,0.0,0.0,0,0,1299,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-19,431,38.82,38.82,0.0,107.68,16126,657,1165,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-20,0,38.82,38.82,0.0,57.04,8045,236,0,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-21,0,38.82,38.82,0.0,107.9,12473,520,0,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-22,354,33.17,38.82,0.15,0.0,0,0,1554,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-23,356,38.82,38.82,0.0,30.26,3959,99,869,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-24,516,31.77,38.82,0.18,102.22,12409,210,957,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-25,427,38.82,38.82,0.0,57.98,5737,227,1925,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-26,391,32.01,38.82,0.18,72.98,7991,133,1258,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-27,517,38.82,38.82,0.0,55.1,8106,368,1780,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-28,375,38.82,38.82,0.0,0.0,0,0,447,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-29,486,38.82,38.82,0.0,45.7,5817,190,1447,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-09-30,288,38.82,38.82,0.0,55.04,7565,366,760,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-01,426,38.82,38.82,0.0,140.48,19624,693,635,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-02,569,38.82,38.82,0.0,67.01,8064,377,1863,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-03,352,36.66,38.82,0.06,0.0,0,0,49,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-04,497,38.82,38.82,0.0,93.59,13253,498,1996,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-05,490,38.82,38.82,0.0,75.86,11192,204,1434,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-06,521,35.86,38.82,0.08,0.0,0,0,1433,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-07,358,38.82,38.82,0.0,37.98,4570,161,1434,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-08,431,38.82,38.82,0.0,81.45,10548,430,1378,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-09,427,38.82,38.82,0.0,68.41,7343,308,1063,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-10,553,38.82,38.82,0.0,91.21,13365,579,1655,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-11,595,38.82,38.82,0.0,74.65,9214,187,461,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-12,453,38.82,38.82,0.0,0.0,0,0,670,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-13,465,38.82,38.82,0.0,103.41,14201,224,1756,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-14,548,38.82,38.82,0.0,73.96,10110,294,1945,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-15,408,38.82,38.82,0.0,128.73,17661,845,1417,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-16,454,38.82,38.82,0.0,95.78,7854,156,821,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-17,508,38.82,38.82,0.0,0.0,0,0,1921,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-18,611,38.82,38.82,0.0,39.18,3150,153,1210,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-19,546,36.19,38.82,0.07,0.0,0,0,890,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-20,413,38.82,38.82,0.0,0.0,0,0,915,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-21,548,31.26,38.82,0.19,0.0,0,0,1566,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-22,550,38.82,38.82,0.0,0.0,0,0,1017,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-23,379,38.82,38.82,0.0,0.0,0,0,330,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-24,577,38.82,38.82,0.0,107.98,11867,557,502,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-25,542,38.82,38.82,0.0,126.71,18320,754,393,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-26,576,38.82,38.82,0.0,115.08,9966,466,518,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-27,334,38.82,38.82,0.0,122.69,15446,213,1174,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-28,846,38.82,38.82,0.0,0.0,0,0,1023,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-29,787,38.82,38.82,0.0,0.0,0,0,1523,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-30,1047,38.82,38.82,0.0,0.0,0,0,1335,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-10-31,744,38.82,38.82,0.0,149.29,15965,738,1201,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-01,1423,38.82,38.82,0.0,0.0,0,0,818,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-02,1776,32.37,38.82,0.17,197.11,23050,598,987,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-03,1005,38.82,38.82,0.0,218.88,28367,810,737,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-04,972,38.82,38.82,0.0,0.0,0,0,242,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-05,1097,38.82,38.82,0.0,267.57,25289,732,22,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-06,1187,34.66,38.82,0.11,359.67,36398,1343,1508,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-07,0,38.82,38.82,0.0,210.54,22046,319,0,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-08,1659,38.82,38.82,0.0,360.79,33571,1622,832,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-09,1241,38.82,38.82,0.0,231.99,25278,810,1188,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-10,960,38.82,38.82,0.0,326.36,47641,1479,73,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-11,1392,38.82,38.82,0.0,0.0,0,0,1671,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-12,1608,38.82,38.82,0.0,327.04,46956,1835,1585,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-13,949,38.82,38.82,0.0,126.23,10160,377,1208,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-14,1136,38.82,38.82,0.0,260.04,37899,840,1107,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-15,1262,38.82,38.82,0.0,0.0,0,0,34,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-16,1177,38.82,38.82,0.0,0.0,0,0,771,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-17,1496,38.82,38.82,0.0,165.92,14195,145,598,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-18,1358,38.82,38.82,0.0,126.21,17937,774,961,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-19,1405,34.98,38.82,0.1,159.21,18413,798,1320,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-20,1329,38.82,38.82,0.0,182.27,15610,755,1696,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-21,1022,38.82,38.82,0.0,231.61,25619,766,1617,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-22,1003,38.82,38.82,0.0,0.0,0,0,1510,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-23,1640,38.82,38.82,0.0,191.77,16418,314,1678,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-24,944,38.82,38.82,0.0,162.54,20052,546,902,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-25,3615,27.22,38.82,0.3,0.0,0,0,313,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-26,3132,29.55,38.82,0.24,1001.35,92463,2173,1620,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-27,2929,25.23,38.82,0.35,1153.25,101785,2649,995,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-28,10736,30.44,38.82,0.22,0.0,0,0,1553,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-29,1615,38.82,38.82,0.0,169.95,15952,315,1299,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-11-30,1161,38.82,38.82,0.0,236.86,35205,1428,208,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-01,9450,26.86,38.82,0.31,1315.04,156359,1622,479,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-02,1504,38.82,38.82,0.0,200.25,29491,439,1974,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-03,1531,38.82,38.82,0.0,320.59,31189,998,794,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-04,1100,38.82,38.82,0.0,109.51,12008,263,823,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-05,1064,38.82,38.82,0.0,267.01,29304,1154,696,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-06,1343,38.82,38.82,0.0,134.37,19983,824,1420,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-07,1068,38.82,38.82,0.0,166.54,23966,409,482,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-08,974,38.82,38.82,0.0,0.0,0,0,1253,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-09,0,35.32,38.82,0.09,270.21,33314,1112,0,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-10,1271,31.32,38.82,0.19,124.69,16314,510,1967,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-11,2089,38.82,38.82,0.0,0.0,0,0,526,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-12,3034,38.82,38.82,0.0,754.35,80799,3363,333,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-13,3181,38.82,38.82,0.0,202.26,26076,533,1011,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-14,2291,38.82,38.82,0.0,726.27,65797,1166,1375,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-15,2384,38.82,38.82,0.0,684.68,75404,3622,1310,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-16,2434,38.82,38.82,0.0,0.0,0,0,867,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-17,2650,38.82,38.82,0.0,586.12,82702,3492,894,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-18,3605,31.4,38.82,0.19,422.02,40176,1390,440,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-19,3675,31.78,38.82,0.18,0.0,0,0,1566,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-20,4186,32.84,38.82,0.15,343.67,43620,1541,1507,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-21,4370,31.78,38.82,0.18,0.0,0,0,829,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-22,2790,29.08,38.82,0.25,810.69,88210,1619,1133,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-23,2839,30.19,38.82,0.22,0.0,0,0,829,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-24,2935,31.65,38.82,0.18,486.66,41328,477,1332,0,1,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-25,1496,38.82,38.82,0.0,0.0,0,0,1782,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-26,880,38.82,38.82,0.0,182.66,19192,775,595,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-27,1315,38.82,38.82,0.0,0.0,0,0,482,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-28,1532,38.82,38.82,0.0,321.03,37837,1738,454,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-29,1501,38.82,38.82,0.0,105.08,9639,230,233,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-30,1096,38.82,38.82,0.0,0.0,0,0,1197,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2025-12-31,1133,38.82,38.82,0.0,225.41,33643,743,1033,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-01,221,38.82,38.82,0.0,38.42,4486,161,1469,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-02,224,38.82,38.82,0.0,34.02,3979,154,908,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-03,293,38.82,38.82,0.0,14.26,1927,74,1062,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-04,308,38.82,38.82,0.0,64.51,7907,134,852,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-05,269,38.82,38.82,0.0,30.88,2725,113,1156,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-06,195,38.82,38.82,0.0,56.15,8237,327,1910,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-07,214,35.53,38.82,0.08,22.32,2771,110,800,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-08,207,38.82,38.82,0.0,0.0,0,0,763,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-09,263,38.82,38.82,0.0,60.37,8473,277,431,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-10,291,38.82,38.82,0.0,27.25,2864,127,85,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-11,189,38.82,38.82,0.0,61.68,5377,186,846,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-12,232,38.82,38.82,0.0,0.0,0,0,1303,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-13,277,38.82,38.82,0.0,0.0,0,0,625,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-14,214,38.82,38.82,0.0,19.27,2393,118,206,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-15,261,38.82,38.82,0.0,37.18,3397,126,242,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-16,260,38.82,38.82,0.0,41.76,5912,216,1524,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-17,204,38.82,38.82,0.0,58.34,7276,210,1147,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-18,312,38.82,38.82,0.0,25.64,3260,82,1616,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-19,238,38.82,38.82,0.0,27.14,3455,45,1387,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-20,161,38.82,38.82,0.0,29.45,2671,50,745,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-21,274,38.82,38.82,0.0,17.87,1924,76,600,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-22,279,38.82,38.82,0.0,45.13,6592,207,1311,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-23,270,38.82,38.82,0.0,0.0,0,0,1869,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-24,300,38.82,38.82,0.0,52.48,7340,328,817,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-25,186,38.82,38.82,0.0,0.0,0,0,1867,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-26,0,38.82,38.82,0.0,45.82,4629,211,0,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-27,272,38.82,38.82,0.0,62.97,7966,171,533,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-28,231,38.82,38.82,0.0,69.55,7139,128,356,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-29,212,38.82,38.82,0.0,60.9,5194,59,1012,0,0,toys,2025-02-21
B00000064,SKU-TOY-0064,2026-01-30,274,38.82,38.82,0.0,16.61,2099,68,744,0,0,toys,2025-02-21
B00000065,SKU-OUT-0065,2025-02-08,37,51.94,51.94,0.0,0.0,0,0,915,0,0,outdoor,2025-02-08
B00000065,SKU-OUT-0065,2025-02-09,54,51.94,51.94,0.0,43.76,6428,270,1771,0,0,outdoor,2025-02-08
B00000065,SKU-OUT-0065,2025-02-10,38,51.94,51.94,0.0,48.33,5861,243,1073,0,0,outdoor,2025-02-08
B00000065,SKU-OUT-0065,2025-02-11,35,51.94,51.94,0.0,62.76,6044,184,1336,0,0,outdoor,2025-02-08
B00000065,SKU-OUT-0065,2025-02-12,32,48.14,51.94,0.07,16.09,1832,51,1549,0,0,outdoor,2025-02-08
B00000065,SKU-OUT-0065,2025-02-13,51,51.94,51.94,0.0,34.53,3256,100,1809,0,0,outdoor,2025-02-08
B00000065,SKU-OUT-0065,2025-02-14,35,42.26,51.94,0.19,0.0,0,0,44,0,1,outdoor,2025-02-08
B00000065,SKU-OUT-0065,2025-02-15,72,51.94,51.94,0.0,0.0,0,0,400,0,0,outdoor,2025-02-08
